# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.1, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
1.45083e-07, 53, 0.000112463, 4.43623e-64, 32522, 3.8552e+25, 0.2817, 1.4407
1.45083e-07, 54, 0.000121284, 2.44448e-65, 29344.7, 4.15449e+25, 0.295866, 1.74515
1.45083e-07, 55, 0.000130574, 1.3445e-66, 26527.9, 4.47089e+25, 0.310469, 1.64369
1.45083e-07, 56, 0.000140446, 7.38182e-68, 24025, 4.80502e+25, 0.325514, 1.98668
1.45083e-07, 57, 0.000150836, 4.04599e-69, 21796.5, 5.15754e+25, 0.341007, 1.86671
1.45083e-07, 58, 0.000161754, 2.21396e-70, 19808.3, 5.52911e+25, 0.356953, 2.25162
1.45083e-07, 59, 0.000173259, 1.20954e-71, 18030.8, 5.9204e+25, 0.373356, 2.11094
1.45083e-07, 60, 0.000185357, 6.59784e-73, 16438.8, 6.3321e+25, 0.390223, 2.54136
1.45083e-07, 61, 0.000198573, 3.59364e-74, 15010.3, 6.76491e+25, 0.407558, 2.37762
1.45083e-07, 62, 0.000211402, 1.95452e-75, 13726.2, 7.21954e+25, 0.425366, 2.85729
1.45083e-07, 63, 0.000225331, 1.06155e-76, 12569.9, 7.69671e+25, 0.443652, 2.66799
1.45083e-07, 64, 0.000239996, 5.75771e-78, 11527, 8.19715e+25, 0.462422, 3.20084
1.45083e-07, 65, 0.000255923, 3.11882e-79, 10584.8, 8.7216e+25, 0.481681, 2.98331
1.45083e-07, 66, 0.000271372, 1.68724e-80, 9732.34, 9.27083e+25, 0.501433, 3.57347
1.45083e-07, 67, 0.000288228, 9.11647e-82, 8959.81, 9.8456e+25, 0.521683, 3.32488
1.45083e-07, 68, 0.000306876, 4.9199e-83, 8258.71, 1.04467e+26, 0.542437, 3.97667
1.45083e-07, 69, 0.000324055, 2.65204e-84, 7621.53, 1.10749e+26, 0.5637, 3.69403
1.45083e-07, 70, 0.000343226, 1.42794e-85, 7041.65, 1.1731e+26, 0.585476, 4.41196
1.45083e-07, 71, 0.00036304, 7.68008e-87, 6513.19, 1.24158e+26, 0.607769, 4.09211
1.45083e-07, 72, 0.000383773, 4.12625e-88, 6030.97, 1.31302e+26, 0.630586, 4.88089
1.45083e-07, 73, 0.000406067, 2.21459e-89, 5590.38, 1.3875e+26, 0.653931, 4.52049
1.45083e-07, 74, 0.000428162, 1.18739e-90, 5187.32, 1.46511e+26, 0.677809, 5.38503
1.45083e-07, 75, 0.000452734, 6.36008e-92, 4818.17, 1.54592e+26, 0.702224, 4.98058
1.45083e-07, 76, 0.000475314, 3.40343e-93, 4479.66, 1.63004e+26, 0.727181, 5.926
1.45083e-07, 77, 0.000500649, 1.81955e-94, 4168.91, 1.71754e+26, 0.752686, 5.4738
1.45083e-07, 78, 0.000526825, 9.7189e-96, 3883.31, 1.80851e+26, 0.778742, 6.50542
1.45083e-07, 79, 0.000553977, 5.18662e-97, 3620.55, 1.90305e+26, 0.805355, 6.00159
1.45083e-07, 80, 0.000581955, 2.76551e-98, 3378.55, 2.00126e+26, 0.832529, 7.12496
1.45083e-07, 81, 0.000611346, 1.47333e-99, 3155.43, 2.10321e+26, 0.860268, 6.56545
1.45083e-07, 82, 0.000641585, 7.84273e-101, 2949.52, 2.20901e+26, 0.888579, 7.78631
1.45083e-07, 83, 0.00067331, 4.17143e-102, 2759.3, 2.31876e+26, 0.917464, 7.16686
1.45083e-07, 84, 0.000705127, 2.21698e-103, 2583.41, 2.43254e+26, 0.946929, 8.49119
1.45083e-07, 85, 0.000738679, 1.17735e-104, 2420.62, 2.55046e+26, 0.976979, 7.80735
1.45083e-07, 86, 0.000773526, 6.24778e-106, 2269.81, 2.67262e+26, 1.00762, 9.24133
1.45083e-07, 87, 0.00080913, 3.31304e-107, 2129.99, 2.79911e+26, 1.03885, 8.48847
1.45083e-07, 88, 0.000846216, 1.75557e-108, 2000.23, 2.93004e+26, 1.07068, 10.0385
1.45083e-07, 89, 0.00088515, 9.2962e-110, 1879.71, 3.06551e+26, 1.10311, 9.2118
1.45083e-07, 90, 0.000923987, 4.91922e-111, 1767.68, 3.20563e+26, 1.13615, 10.8846
1.45083e-07, 91, 0.000964732, 2.60134e-112, 1663.45, 3.35049e+26, 1.1698, 9.97892
1.45083e-07, 92, 0.00100703, 1.37472e-113, 1566.41, 3.50021e+26, 1.20407, 11.7813
1.45083e-07, 93, 0.0010503, 7.26027e-115, 1475.99, 3.65489e+26, 1.23896, 10.7915
1.45083e-07, 94, 0.001095, 3.83195e-116, 1391.67, 3.81465e+26, 1.27447, 12.7305
1.45083e-07, 95, 0.00114138, 2.02125e-117, 1312.99, 3.97958e+26, 1.31061, 11.651
1.45083e-07, 96, 0.00118819, 1.06552e-118, 1239.51, 4.14981e+26, 1.34739, 13.7341
1.45083e-07, 97, 0.00123761, 5.61364e-120, 1170.85, 4.32544e+26, 1.3848, 12.5594
1.45083e-07, 98, 0.00128765, 2.95583e-121, 1106.63, 4.50658e+26, 1.42286, 14.794
1.45083e-07, 99, 0.00133934, 1.55549e-122, 1046.53, 4.69336e+26, 1.46156, 13.5181
1.45083e-07, 100, 0.00139255, 8.18121e-124, 990.257, 4.88588e+26, 1.50092, 15.9122
1.45083e-07, 101, 0.0014469, 4.30062e-125, 937.522, 5.08427e+26, 1.54093, 14.529
1.45083e-07, 102, 0.00150353, 2.25951e-126, 888.075, 5.28864e+26, 1.5816, 17.0906
1.45083e-07, 103, 0.00156101, 1.18651e-127, 841.68, 5.4991e+26, 1.62294, 15.5937
1.45083e-07, 104, 0.00162166, 6.22738e-129, 798.122, 5.71579e+26, 1.66494, 18.3311
1.45083e-07, 105, 0.0016817, 3.26679e-130, 757.204, 5.93882e+26, 1.70762, 16.714
1.74753e-07, 5, 7.23497e-09, 2.19814e+16, 1.17627e+10, 1.74743e+21, 0.000727884, 0.000579683
1.74753e-07, 6, 1.56574e-08, 8.0193e+13, 4.31528e+09, 3.62346e+21, 0.00112206, 0.00110557
1.74753e-07, 7, 3.01183e-08, 2.77211e+11, 1.84843e+09, 6.71291e+21, 0.0016258, 0.00159548
1.74753e-07, 8, 5.31147e-08, 9.2014e+08, 8.86845e+08, 1.14519e+22, 0.00224945, 0.00267596
1.74753e-07, 9, 8.7549e-08, 2.95767e+06, 4.63991e+08, 1.83438e+22, 0.0030029, 0.00348116
1.74753e-07, 10, 1.36851e-07, 9264.47, 2.59922e+08, 2.79588e+22, 0.00389572, 0.00542569
1.74753e-07, 11, 2.04691e-07, 28.4101, 1.53881e+08, 4.09345e+22, 0.00493714, 0.00660416
1.74753e-07, 12, 2.95855e-07, 0.0855893, 9.53561e+07, 5.79754e+22, 0.00613613, 0.00979607
1.74753e-07, 13, 4.15567e-07, 0.000254047, 6.13984e+07, 7.98532e+22, 0.00750139, 0.0113763
1.74753e-07, 14, 5.6774e-07, 7.01365e-07, 4.08453e+07, 1.07407e+23, 0.00904142, 0.0162798
1.74753e-07, 15, 7.60376e-07, 2.017e-09, 2.79477e+07, 1.41541e+23, 0.0107645, 0.0182544
1.74753e-07, 16, 9.97195e-07, 5.74447e-12, 1.95969e+07, 1.83231e+23, 0.0126788, 0.0254201
1.74753e-07, 17, 1.28747e-06, 1.62212e-14, 1.40404e+07, 2.33515e+23, 0.0147921, 0.0277387
1.74753e-07, 18, 1.63909e-06, 4.54679e-17, 1.0253e+07, 2.935e+23, 0.0171124, 0.0378086
1.74753e-07, 19, 2.05503e-06, 1.26989e-19, 7.61562e+06, 3.64362e+23, 0.0196472, 0.0403709
1.74753e-07, 20, 2.55085e-06, 3.78218e-22, 5.74362e+06, 4.47341e+23, 0.022404, 0.0540834
1.74753e-07, 21, 3.12707e-06, 2.76948e-24, 4.39183e+06, 5.43746e+23, 0.0253903, 0.0567329
1.74753e-07, 22, 3.79832e-06, 1.17795e-25, 3.40038e+06, 6.54952e+23, 0.0286132, 0.0749272
1.74753e-07, 23, 4.57508e-06, 7.274e-27, 2.66287e+06, 7.82402e+23, 0.03208, 0.0774453
1.74753e-07, 24, 5.46342e-06, 4.54116e-28, 2.10713e+06, 9.27606e+23, 0.0357978, 0.101066
1.74753e-07, 25, 6.47713e-06, 2.81212e-29, 1.68339e+06, 1.09214e+24, 0.0397733, 0.103166
1.74753e-07, 26, 7.6286e-06, 1.72702e-30, 1.35676e+06, 1.27765e+24, 0.0440136, 0.133269
1.74753e-07, 27, 8.92316e-06, 1.05247e-31, 1.10244e+06, 1.48585e+24, 0.0485254, 0.13459
1.74753e-07, 28, 1.03821e-05, 6.36804e-33, 902585, 1.71851e+24, 0.0533153, 0.172344
1.74753e-07, 29, 1.20084e-05, 3.82737e-34, 744165, 1.97747e+24, 0.0583901, 0.172447
1.74753e-07, 30, 1.3818e-05, 2.28606e-35, 617578, 2.26466e+24, 0.0637562, 0.219141
1.74753e-07, 31, 1.58253e-05, 1.35749e-36, 515668, 2.58205e+24, 0.0694201, 0.217503
1.74753e-07, 32, 1.80511e-05, 8.01698e-38, 433048, 2.93169e+24, 0.0753882, 0.274547
1.74753e-07, 33, 2.04927e-05, 4.71031e-39, 365624, 3.31569e+24, 0.0816668, 0.270554
1.74753e-07, 34, 2.31852e-05, 2.75413e-40, 310262, 3.73624e+24, 0.0882622, 0.339488
1.74753e-07, 35, 2.61283e-05, 1.60301e-41, 264538, 4.19557e+24, 0.0951806, 0.332434
1.74753e-07, 36, 2.93342e-05, 9.28995e-43, 226569, 4.69601e+24, 0.102428, 0.414928
1.74753e-07, 37, 3.28236e-05, 5.36188e-44, 194875, 5.23993e+24, 0.110011, 0.404005
1.74753e-07, 38, 3.66359e-05, 3.08277e-45, 168289, 5.82979e+24, 0.117935, 0.501865
1.74753e-07, 39, 4.07661e-05, 1.76591e-46, 145885, 6.46811e+24, 0.126206, 0.486166
1.74753e-07, 40, 4.52043e-05, 1.00805e-47, 126922, 7.15746e+24, 0.134831, 0.601337
1.74753e-07, 41, 5.00067e-05, 5.73528e-49, 110804, 7.90049e+24, 0.143814, 0.579842
1.74753e-07, 42, 5.51822e-05, 3.25276e-50, 97050.5, 8.69993e+24, 0.153162, 0.714413
1.74753e-07, 43, 6.0753e-05, 1.83925e-51, 85269.4, 9.55856e+24, 0.162881, 0.685992
1.74753e-07, 44, 6.67199e-05, 1.037e-52, 75141.7, 1.04792e+25, 0.172977, 0.842198
1.74753e-07, 45, 7.31111e-05, 5.83072e-54, 66405.3, 1.14649e+25, 0.183454, 0.805604
1.74753e-07, 46, 7.99752e-05, 3.2698e-55, 58844.3, 1.25184e+25, 0.194319, 0.985832
1.74753e-07, 47, 8.72571e-05, 1.82905e-56, 52279.9, 1.3643e+25, 0.205578, 0.939696
1.74753e-07, 48, 9.50476e-05, 1.02066e-57, 46563.7, 1.48417e+25, 0.217236, 1.14649
1.74753e-07, 49, 0.000103335, 5.68237e-59, 41571.6, 1.61177e+25, 0.229298, 1.08932
1.74753e-07, 50, 0.000112482, 3.15654e-60, 37199.8, 1.74743e+25, 0.24177, 1.32537
1.74753e-07, 51, 0.000121502, 1.7497e-61, 33361.1, 1.89147e+25, 0.254657, 1.25554
1.74753e-07, 52, 0.000131401, 9.67883e-63, 29981.9, 2.04424e+25, 0.267965, 1.52372
1.74753e-07, 53, 0.000141943, 5.34346e-64, 26999.8, 2.20608e+25, 0.2817, 1.43948
1.74753e-07, 54, 0.000153023, 2.94438e-65, 24362, 2.37735e+25, 0.295866, 1.74281
1.74753e-07, 55, 0.000164768, 1.61945e-66, 22023.4, 2.55841e+25, 0.310469, 1.64225
1.74753e-07, 56, 0.000177167, 8.89143e-68, 19945.6, 2.74961e+25, 0.325514, 1.98394
1.74753e-07, 57, 0.000190291, 4.87341e-69, 18095.5, 2.95133e+25, 0.341007, 1.86503
1.74753e-07, 58, 0.000204016, 2.66672e-70, 16444.8, 3.16396e+25, 0.356953, 2.24843
1.74753e-07, 59, 0.000218509, 1.4569e-71, 14969.2, 3.38787e+25, 0.373356, 2.109
1.74753e-07, 60, 0.000233743, 7.94712e-73, 13647.5, 3.62346e+25, 0.390223, 2.53767
1.74753e-07, 61, 0.000249806, 4.32855e-74, 12461.5, 3.87113e+25, 0.407558, 2.37538
1.74753e-07, 62, 0.000266746, 2.35423e-75, 11395.5, 4.13129e+25, 0.425366, 2.85304
1.74753e-07, 63, 0.000284893, 1.27864e-76, 10435.5, 4.40434e+25, 0.443652, 2.66541
1.74753e-07, 64, 0.000302839, 6.93518e-78, 9569.7, 4.69071e+25, 0.462422, 3.19597
1.74753e-07, 65, 0.000321988, 3.75663e-79, 8787.51, 4.99082e+25, 0.481681, 2.98036
1.74753e-07, 66, 0.000342191, 2.03229e-80, 8079.76, 5.30511e+25, 0.501433, 3.56791
1.74753e-07, 67, 0.000363736, 1.09808e-81, 7438.4, 5.63401e+25, 0.521683, 3.32152
1.74753e-07, 68, 0.000385278, 5.92603e-83, 6856.35, 5.97798e+25, 0.542437, 3.97035
1.74753e-07, 69, 0.000408397, 3.19439e-84, 6327.36, 6.33746e+25, 0.5637, 3.69022
1.74753e-07, 70, 0.000432422, 1.71996e-85, 5845.94, 6.71291e+25, 0.585476, 4.4048
1.74753e-07, 71, 0.000457464, 9.25068e-87, 5407.22, 7.1048e+25, 0.607769, 4.0878
1.74753e-07, 72, 0.000483428, 4.97008e-88, 5006.88, 7.51361e+25, 0.630586, 4.8728
1.74753e-07, 73, 0.00051106, 2.66748e-89, 4641.1, 7.93981e+25, 0.653931, 4.51564
1.74753e-07, 74, 0.000538997, 1.43021e-90, 4306.49, 8.38389e+25, 0.677809, 5.37593
1.74753e-07, 75, 0.000568168, 7.66074e-92, 4000.01, 8.84634e+25, 0.702224, 4.97513
1.74753e-07, 76, 0.000598668, 4.09944e-93, 3718.99, 9.32767e+25, 0.727181, 5.91579
1.74753e-07, 77, 0.000630396, 2.19166e-94, 3461, 9.82837e+25, 0.752686, 5.46769
1.74753e-07, 78, 0.000663449, 1.17064e-95, 3223.9, 1.0349e+26, 0.778742, 6.494
1.74753e-07, 79, 0.000697436, 6.2473e-97, 3005.75, 1.089e+26, 0.805355, 5.99477
1.74753e-07, 80, 0.000733001, 3.33107e-98, 2804.84, 1.14519e+26, 0.832529, 7.11223
1.74753e-07, 81, 0.000769681, 1.77463e-99, 2619.61, 1.20354e+26, 0.860268, 6.55785
1.74753e-07, 82, 0.000810678, 9.44659e-101, 2448.66, 1.26408e+26, 0.888579, 7.77215
1.74753e-07, 83, 0.000847095, 5.0245e-102, 2290.74, 1.32688e+26, 0.917464, 7.15842
1.74753e-07, 84, 0.000887794, 2.67036e-103, 2144.72, 1.39199e+26, 0.946929, 8.47547
1.74753e-07, 85, 0.0009297, 1.41812e-104, 2009.57, 1.45947e+26, 0.976979, 7.798
1.74753e-07, 86, 0.000973513, 7.52547e-106, 1884.38, 1.52937e+26, 1.00762, 9.22394
1.74753e-07, 87, 0.00101854, 3.99057e-107, 1768.29, 1.60175e+26, 1.03885, 8.47813
1.74753e-07, 88, 0.00106474, 2.11459e-108, 1660.57, 1.67668e+26, 1.07068, 10.0193
1.74753e-07, 89, 0.00111311, 1.11973e-109, 1560.51, 1.7542e+26, 1.10311, 9.20039
1.74753e-07, 90, 0.00116241, 5.92522e-111, 1467.5, 1.83438e+26, 1.13615, 10.8634
1.74753e-07, 91, 0.00121357, 3.13332e-112, 1380.98, 1.91727e+26, 1.1698, 9.96636
1.74753e-07, 92, 0.00126676, 1.65585e-113, 1300.41, 2.00295e+26, 1.20407, 11.758
1.74753e-07, 93, 0.00132107, 8.74502e-115, 1225.35, 2.09146e+26, 1.23896, 10.7777
1.74753e-07, 94, 0.00137784, 4.61559e-116, 1155.35, 2.18288e+26, 1.27447, 12.705
1.74753e-07, 95, 0.00143498, 2.4346e-117, 1090.03, 2.27726e+26, 1.31061, 11.6359
1.74753e-07, 96, 0.00149775, 1.28342e-118, 1029.03, 2.37467e+26, 1.34739, 13.7062
1.74753e-07, 97, 0.00155576, 6.76165e-120, 972.02, 2.47517e+26, 1.3848, 12.5428
1.74753e-07, 98, 0.00161901, 3.56031e-121, 918.707, 2.57883e+26, 1.42286, 14.7635
1.74753e-07, 99, 0.00168343, 1.8736e-122, 868.816, 2.68571e+26, 1.46156, 13.5
1.74753e-07, 100, 0.00175582, 9.8543e-124, 822.096, 2.79588e+26, 1.50092, 15.8789
1.74753e-07, 101, 0.00182219, 5.18012e-125, 778.316, 2.9094e+26, 1.54093, 14.5093
1.74753e-07, 102, 0.00188938, 2.72159e-126, 737.265, 3.02635e+26, 1.5816, 17.0542
1.74753e-07, 103, 0.00196186, 1.42915e-127, 698.748, 3.14679e+26, 1.62294, 15.5722
1.74753e-07, 104, 0.00203672, 7.5009e-129, 662.587, 3.27079e+26, 1.66494, 18.2916
1.74753e-07, 105, 0.00211432, 3.93487e-130, 628.617, 3.39841e+26, 1.70762, 16.6907
2.1049e-07, 5, 9.19418e-09, 1.5151e+16, 9.76555e+09, 9.99941e+20, 0.000727884, 0.000579592
2.1049e-07, 6, 1.98903e-08, 5.52677e+13, 3.58262e+09, 2.07348e+21, 0.00112206, 0.00110524
2.1049e-07, 7, 3.82865e-08, 1.91071e+11, 1.53459e+09, 3.84137e+21, 0.0016258, 0.00159512
2.1049e-07, 8, 6.7433e-08, 6.3421e+08, 7.36273e+08, 6.55321e+21, 0.00224945, 0.00267488
2.1049e-07, 9, 1.1109e-07, 2.03861e+06, 3.85212e+08, 1.0497e+22, 0.0030029, 0.00348017
2.1049e-07, 10, 1.73701e-07, 6385.57, 2.15792e+08, 1.59991e+22, 0.00389572, 0.005423
2.1049e-07, 11, 2.60594e-07, 19.5821, 1.27754e+08, 2.34242e+22, 0.00493714, 0.00660189
2.1049e-07, 12, 3.75745e-07, 0.0589927, 7.9166e+07, 3.31756e+22, 0.00613613, 0.00979032
2.1049e-07, 13, 5.2642e-07, 0.0001751, 5.09739e+07, 4.56949e+22, 0.00750139, 0.0113718
2.1049e-07, 14, 7.20603e-07, 4.83418e-07, 3.39104e+07, 6.1462e+22, 0.00904142, 0.0162689
2.1049e-07, 15, 9.63114e-07, 1.39024e-09, 2.32025e+07, 8.09952e+22, 0.0107645, 0.0182461
2.1049e-07, 16, 1.26556e-06, 3.95944e-12, 1.62697e+07, 1.04851e+23, 0.0126788, 0.025401
2.1049e-07, 17, 1.63144e-06, 1.11807e-14, 1.16565e+07, 1.33626e+23, 0.0147921, 0.0277247
2.1049e-07, 18, 2.07541e-06, 3.13426e-17, 8.51218e+06, 1.67952e+23, 0.0171124, 0.0377771
2.1049e-07, 19, 2.60318e-06, 8.77489e-20, 6.32259e+06, 2.08501e+23, 0.0196472, 0.0403485
2.1049e-07, 20, 3.22899e-06, 2.75105e-22, 4.76843e+06, 2.55985e+23, 0.022404, 0.0540342
2.1049e-07, 21, 3.95972e-06, 2.83912e-24, 3.64616e+06, 3.11151e+23, 0.0253903, 0.0566987
2.1049e-07, 22, 4.8151e-06, 1.40524e-25, 2.82304e+06, 3.74788e+23, 0.0286132, 0.0748535
2.1049e-07, 23, 5.79195e-06, 8.75785e-27, 2.21075e+06, 4.47719e+23, 0.03208, 0.077395
2.1049e-07, 24, 6.92353e-06, 5.46974e-28, 1.74937e+06, 5.3081e+23, 0.0357978, 0.10096
2.1049e-07, 25, 8.20176e-06, 3.3872e-29, 1.39757e+06, 6.24963e+23, 0.0397733, 0.103095
2.1049e-07, 26, 9.65415e-06, 2.0802e-30, 1.1264e+06, 7.31119e+23, 0.0440136, 0.133119
2.1049e-07, 27, 1.12969e-05, 1.2677e-31, 915260, 8.50256e+23, 0.0485254, 0.134491
2.1049e-07, 28, 1.31354e-05, 7.67033e-33, 749336, 9.83392e+23, 0.0533153, 0.172139
2.1049e-07, 29, 1.51908e-05, 4.61009e-34, 617814, 1.13158e+24, 0.0583901, 0.172313
2.1049e-07, 30, 1.74794e-05, 2.75356e-35, 512720, 1.29592e+24, 0.0637562, 0.218865
2.1049e-07, 31, 2.00242e-05, 1.63511e-36, 428113, 1.47755e+24, 0.0694201, 0.217323
2.1049e-07, 32, 2.28301e-05, 9.65648e-38, 359520, 1.67762e+24, 0.0753882, 0.274184
2.1049e-07, 33, 2.5914e-05, 5.67359e-39, 303545, 1.89736e+24, 0.0816668, 0.27032
2.1049e-07, 34, 2.93149e-05, 3.31736e-40, 257582, 2.13801e+24, 0.0882622, 0.339018
2.1049e-07, 35, 3.30296e-05, 1.93083e-41, 219622, 2.40086e+24, 0.0951806, 0.332133
2.1049e-07, 36, 3.70766e-05, 1.11898e-42, 188099, 2.68723e+24, 0.102428, 0.414327
2.1049e-07, 37, 4.15034e-05, 6.45841e-44, 161787, 2.99848e+24, 0.110011, 0.403624
2.1049e-07, 38, 4.6298e-05, 3.7132e-45, 139715, 3.33602e+24, 0.117935, 0.501109
2.1049e-07, 39, 5.15021e-05, 2.12705e-46, 121115, 3.70129e+24, 0.126206, 0.485688
2.1049e-07, 40, 5.71193e-05, 1.2142e-47, 105372, 4.09576e+24, 0.134831, 0.600395
2.1049e-07, 41, 6.31712e-05, 6.90816e-49, 91990.6, 4.52095e+24, 0.143814, 0.579249
2.1049e-07, 42, 6.97182e-05, 3.91797e-50, 80572, 4.97842e+24, 0.153162, 0.713251
2.1049e-07, 43, 7.67373e-05, 2.21538e-51, 70791.3, 5.46976e+24, 0.162881, 0.685265
2.1049e-07, 44, 8.4271e-05, 1.24907e-52, 62383.1, 5.9966e+24, 0.172977, 0.84078
2.1049e-07, 45, 9.23811e-05, 7.02312e-54, 55130.1, 6.56061e+24, 0.183454, 0.804721
2.1049e-07, 46, 0.000100975, 3.93849e-55, 48852.9, 7.16351e+24, 0.194319, 0.984116
2.1049e-07, 47, 0.000110161, 2.2031e-56, 43403.1, 7.80703e+24, 0.205578, 0.938632
2.1049e-07, 48, 0.000120007, 1.22939e-57, 38657.4, 8.49297e+24, 0.217236, 1.14443
2.1049e-07, 49, 0.000130459, 6.84443e-59, 34512.9, 9.22314e+24, 0.229298, 1.08804
2.1049e-07, 50, 0.000141579, 3.80206e-60, 30883.5, 9.99941e+24, 0.24177, 1.32292
2.1049e-07, 51, 0.000153387, 2.10752e-61, 27696.6, 1.08237e+25, 0.254657, 1.25403
2.1049e-07, 52, 0.000166328, 1.16582e-62, 24891.1, 1.16979e+25, 0.267965, 1.52082
2.1049e-07, 53, 0.00017909, 6.43621e-64, 22415.4, 1.2624e+25, 0.2817, 1.43769
2.1049e-07, 54, 0.000193288, 3.54652e-65, 20225.5, 1.36041e+25, 0.295866, 1.73939
2.1049e-07, 55, 0.000207969, 1.95063e-66, 18284, 1.46401e+25, 0.310469, 1.64016
2.1049e-07, 56, 0.000224025, 1.07098e-67, 16558.9, 1.57343e+25, 0.325514, 1.97994
2.1049e-07, 57, 0.000240056, 5.87004e-69, 15022.9, 1.68886e+25, 0.341007, 1.86259
2.1049e-07, 58, 0.000257588, 3.21207e-70, 13652.5, 1.81053e+25, 0.356953, 2.24379
2.1049e-07, 59, 0.000275592, 1.75484e-71, 12427.4, 1.93866e+25, 0.373356, 2.10618
2.1049e-07, 60, 0.00029503, 9.57233e-73, 11330.2, 2.07348e+25, 0.390223, 2.5323
2.1049e-07, 61, 0.000315025, 5.21376e-74, 10345.6, 2.2152e+25, 0.407558, 2.37212
2.1049e-07, 62, 0.000336183, 2.83568e-75, 9460.54, 2.36407e+25, 0.425366, 2.84686
2.1049e-07, 63, 0.000358628, 1.54012e-76, 8663.59, 2.52033e+25, 0.443652, 2.66166
2.1049e-07, 64, 0.000381589, 8.35345e-78, 7944.78, 2.6842e+25, 0.462422, 3.18888
2.1049e-07, 65, 0.000405908, 4.52487e-79, 7295.4, 2.85593e+25, 0.481681, 2.97607
2.1049e-07, 66, 0.00043134, 2.4479e-80, 6707.82, 3.03578e+25, 0.501433, 3.55982
2.1049e-07, 67, 0.000457807, 1.32264e-81, 6175.36, 3.22399e+25, 0.521683, 3.31664
2.1049e-07, 68, 0.000485553, 7.13793e-83, 5692.14, 3.42082e+25, 0.542437, 3.96114
2.1049e-07, 69, 0.000514829, 3.84765e-84, 5252.98, 3.62653e+25, 0.5637, 3.68467
2.1049e-07, 70, 0.000544876, 2.0717e-85, 4853.3, 3.84137e+25, 0.585476, 4.39437
2.1049e-07, 71, 0.00057833, 1.11425e-86, 4489.07, 4.06563e+25, 0.607769, 4.08153
2.1049e-07, 72, 0.000609041, 5.98648e-88, 4156.7, 4.29956e+25, 0.630586, 4.86103
2.1049e-07, 73, 0.000643401, 3.21299e-89, 3853.03, 4.54345e+25, 0.653931, 4.50856
2.1049e-07, 74, 0.000678864, 1.72269e-90, 3575.24, 4.79757e+25, 0.677809, 5.36269
2.1049e-07, 75, 0.000715599, 9.22738e-92, 3320.8, 5.0622e+25, 0.702224, 4.96718
2.1049e-07, 76, 0.00075419, 4.93779e-93, 3087.49, 5.33763e+25, 0.727181, 5.90094
2.1049e-07, 77, 0.000793856, 2.63986e-94, 2873.31, 5.62416e+25, 0.752686, 5.45878
2.1049e-07, 78, 0.000835213, 1.41005e-95, 2676.47, 5.92206e+25, 0.778742, 6.47739
2.1049e-07, 79, 0.000878119, 7.52489e-97, 2495.37, 6.23165e+25, 0.805355, 5.98483
2.1049e-07, 80, 0.00092617, 4.01228e-98, 2328.57, 6.55321e+25, 0.832529, 7.0937
2.1049e-07, 81, 0.00096928, 2.13755e-99, 2174.79, 6.88707e+25, 0.860268, 6.54677
2.1049e-07, 82, 0.00101643, 1.13785e-100, 2032.87, 7.23352e+25, 0.888579, 7.75154
2.1049e-07, 83, 0.00106642, 6.05203e-102, 1901.77, 7.59288e+25, 0.917464, 7.14611
2.1049e-07, 84, 0.00111734, 3.21646e-103, 1780.54, 7.96547e+25, 0.946929, 8.45262
2.1049e-07, 85, 0.00117078, 1.70814e-104, 1668.34, 8.35161e+25, 0.976979, 7.78436
2.1049e-07, 86, 0.00122474, 9.06445e-106, 1564.4, 8.75162e+25, 1.00762, 9.19865
2.1049e-07, 87, 0.00128579, 4.80666e-107, 1468.03, 9.16582e+25, 1.03885, 8.46306
2.1049e-07, 88, 0.00134, 2.54703e-108, 1378.59, 9.59456e+25, 1.07068, 9.99139
2.1049e-07, 89, 0.00140428, 1.34872e-109, 1295.53, 1.00382e+26, 1.10311, 9.18376
2.1049e-07, 90, 0.00146327, 7.13695e-111, 1218.31, 1.0497e+26, 1.13615, 10.8326
2.1049e-07, 91, 0.00152751, 3.7741e-112, 1146.48, 1.09713e+26, 1.1698, 9.94806
2.1049e-07, 92, 0.00159753, 1.99448e-113, 1079.59, 1.14616e+26, 1.20407, 11.7242
2.1049e-07, 93, 0.00166193, 1.05334e-114, 1017.27, 1.19681e+26, 1.23896, 10.7576
2.1049e-07, 94, 0.0017318, 5.5595e-116, 959.162, 1.24912e+26, 1.27447, 12.6678
2.1049e-07, 95, 0.00180442, 2.93249e-117, 904.932, 1.30313e+26, 1.31061, 11.6139
2.1049e-07, 96, 0.00187909, 1.54588e-118, 854.289, 1.35887e+26, 1.34739, 13.6655
2.1049e-07, 97, 0.00195758, 8.14443e-120, 806.962, 1.41639e+26, 1.3848, 12.5187
2.1049e-07, 98, 0.00203528, 4.2884e-121, 762.702, 1.4757e+26, 1.42286, 14.7191
2.1049e-07, 99, 0.00211609, 2.25676e-122, 721.283, 1.53686e+26, 1.46156, 13.4737
2.1049e-07, 100, 0.00219983, 1.18695e-123, 682.496, 1.59991e+26, 1.50092, 15.8304
2.1049e-07, 101, 0.00228641, 6.23947e-125, 646.15, 1.66487e+26, 1.54093, 14.4806
